event_id	doc	fmt	gender	stage	stage_id	duration	start	a_id	b_id	x_id	y_id	res_a	res_x
2794	TTEWSINGLES-----------QFNL000300----------	S	W	QFNL	000300	0	2023-11-11 03:10:00	112868		121403		3	0
2794	TTEWDOUBLES-----------FNL-000100----------	D	W	FNL	000100	2027	2023-11-12 10:30:00	124110	135049	121403	119797	1	3
2794	TTEWSINGLES-----------FNL-000100----------	S	W	FNL	000100	2493	2023-11-12 09:00:00	121411		124110		4	1
2794	TTEMSINGLES-----------FNL-000100----------	S	M	FNL	000100	3818	2023-11-12 09:45:00	133694		119588		3	4
2794	TTEXDOUBLES-----------FNL-000100----------	D	X	FNL	000100	1924	2023-11-11 11:30:00	121558	131163	137237	135049	1	3
2794	TTEMDOUBLES-----------FNL-000100----------	D	M	FNL	000100	2357	2023-11-12 11:15:00	121558	119588	115910	137237	2	3
2794	TTEMSINGLES-----------SFNL000200----------	S	M	SFNL	000200	1872	2023-11-11 10:55:00	115910		119588		1	3
2794	TTEWSINGLES-----------SFNL000100----------	S	W	SFNL	000100	1737	2023-11-11 10:20:00	121411		131036		3	0
2794	TTEMSINGLES-----------SFNL000100----------	S	M	SFNL	000100	2195	2023-11-11 09:45:00	133694		137237		3	1
2794	TTEWDOUBLES-----------SFNL000200----------	D	W	SFNL	000200	1545	2023-11-11 08:00:00	121403	119797	123505	132318	3	0
2794	TTEMDOUBLES-----------SFNL000100----------	D	M	SFNL	000100	2146	2023-11-11 08:35:00	131148	132137	121558	119588	2	3
2794	TTEWSINGLES-----------SFNL000200----------	S	W	SFNL	000200	2306	2023-11-11 09:10:00	112868		124110		1	3
2794	TTEMDOUBLES-----------SFNL000200----------	D	M	SFNL	000200	2266	2023-11-11 04:55:00	112620	123690	115910	137237	1	3
2794	TTEXDOUBLES-----------SFNL000200----------	D	X	SFNL	000200	2027	2023-11-10 11:30:00	115910	121411	137237	135049	1	3
2794	TTEMSINGLES-----------QFNL000200----------	S	M	QFNL	000200	2029	2023-11-11 02:35:00	137237		132824		3	1
2794	TTEWSINGLES-----------QFNL000100----------	S	W	QFNL	000100	0	2023-11-11 02:00:00	121411		200413		3	2
2794	TTEMSINGLES-----------QFNL000400----------	S	M	QFNL	000400	2651	2023-11-11 03:45:00	135888		119588		1	3
2794	TTEWDOUBLES-----------SFNL000100----------	D	W	SFNL	000100	1231	2023-11-11 04:20:00	124110	135049	123113	122052	3	0
2794	TTEMSINGLES-----------QFNL000100----------	S	M	QFNL	000100	2535	2023-11-11 03:45:00	133694		123971		3	1
2794	TTEMSINGLES-----------QFNL000300----------	S	M	QFNL	000300	1952	2023-11-11 02:35:00	135367		115910		1	3
2794	TTEWSINGLES-----------QFNL000400----------	S	W	QFNL	000400	0	2023-11-11 02:00:00	135049		124110		1	3
2794	TTEWSINGLES-----------8FNL000500----------	S	W	8FNL	000500	3109	2023-11-10 10:55:00	112868		131342		3	2
2794	TTEWSINGLES-----------QFNL000200----------	S	W	QFNL	000200	2330	2023-11-11 03:10:00	132132		131036		1	3
2794	TTEXDOUBLES-----------SFNL000100----------	D	X	SFNL	000100	1016	2023-11-10 11:30:00	121558	131163	119588	119797	3	0
2794	TTEMSINGLES-----------8FNL000100----------	S	M	8FNL	000100	2419	2023-11-10 10:55:00	131148		133694		1	3
2794	TTEWSINGLES-----------8FNL000800----------	S	W	8FNL	000800	1262	2023-11-10 10:20:00	123505		124110		0	3
2794	TTEMSINGLES-----------8FNL000600----------	S	M	8FNL	000600	2198	2023-11-10 10:20:00	117113		115910		1	3
2794	TTEMDOUBLES-----------QFNL000300----------	D	M	QFNL	000300	1337	2023-11-10 08:00:00	112620	123690	135888	133848	3	0
2794	TTEMSINGLES-----------8FNL000300----------	S	M	8FNL	000300	1272	2023-11-10 09:10:00	137237		115396		3	0
2794	TTEWSINGLES-----------8FNL000400----------	S	W	8FNL	000400	1907	2023-11-10 09:45:00	136613		131036		1	3
2794	TTEMDOUBLES-----------QFNL000200----------	D	M	QFNL	000200	1807	2023-11-10 09:45:00	123971	105197	121558	119588	1	3
2794	TTEWDOUBLES-----------QFNL000300----------	D	W	QFNL	000300	1246	2023-11-10 09:10:00	116152	132320	121403	119797	0	3
2794	TTEWSINGLES-----------8FNL000100----------	S	W	8FNL	000100	1488	2023-11-10 08:00:00	121411		116152		3	0
2794	TTEXDOUBLES-----------QFNL000400----------	D	X	QFNL	000400	2684	2023-11-10 04:55:00	123690	105159	137237	135049	2	3
2794	TTEXDOUBLES-----------QFNL000100----------	D	X	QFNL	000100	1108	2023-11-10 04:55:00	121558	131163	112620	132318	3	0
2794	TTEXDOUBLES-----------QFNL000200----------	D	X	QFNL	000200	1191	2023-11-10 04:20:00	119588	119797	135745	145860	3	0
2794	TTEMSINGLES-----------8FNL000700----------	S	M	8FNL	000700	2575	2023-11-10 05:30:00	135888		135050		3	2
2794	TTEMSINGLES-----------8FNL000400----------	S	M	8FNL	000400	2068	2023-11-10 05:30:00	112735		132824		1	3
2794	TTEMSINGLES-----------8FNL000200----------	S	M	8FNL	000200	1374	2023-11-10 08:35:00	123971		135996		3	0
2794	TTEWSINGLES-----------8FNL000300----------	S	W	8FNL	000300	0	2023-11-10 02:00:00	119797		132132		2	3
2794	TTEMSINGLES-----------R32-000700----------	S	M	R32	000700	2284	2023-11-09 11:30:00	109002		112735		1	3
2794	TTEXDOUBLES-----------QFNL000300----------	D	X	QFNL	000300	1633	2023-11-10 04:20:00	123971	200413	115910	121411	1	3
2794	TTEWSINGLES-----------8FNL000600----------	S	W	8FNL	000600	1499	2023-11-10 03:45:00	132318		121403		0	3
2794	TTEWSINGLES-----------8FNL000700----------	S	W	8FNL	000700	2352	2023-11-10 02:35:00	135049		118994		3	2
2794	TTEMSINGLES-----------8FNL000800----------	S	M	8FNL	000800	1505	2023-11-10 03:10:00	112620		119588		0	3
2794	TTEMDOUBLES-----------QFNL000400----------	D	M	QFNL	000400	1518	2023-11-10 02:35:00	115546	135745	115910	137237	0	3
2794	TTEWDOUBLES-----------QFNL000200----------	D	W	QFNL	000200	2803	2023-11-10 03:10:00	133894	119529	123113	122052	2	3
2794	TTEMDOUBLES-----------QFNL000100----------	D	M	QFNL	000100	0	2023-11-10 02:00:00	121514	119284	131148	132137	0	3
2794	TTEWSINGLES-----------R32-001200----------	S	W	R32	001200	1310	2023-11-09 11:30:00	133814		121403		0	3
2794	TTEWSINGLES-----------R32-000200----------	S	W	R32	000200	1672	2023-11-09 10:55:00	116152		145860		3	0
2794	TTEMSINGLES-----------R32-001200----------	S	M	R32	001200	1496	2023-11-09 10:55:00	101820		115910		0	3
2794	TTEMDOUBLES-----------8FNL000700----------	D	M	8FNL	000700	1645	2023-11-09 08:35:00	132325	133867	115546	135745	1	3
2794	TTEMDOUBLES-----------8FNL000500----------	D	M	8FNL	000500	2394	2023-11-09 08:00:00	112620	123690	133813	135367	3	2
2794	TTEMSINGLES-----------R32-000500----------	S	M	R32	000500	1004	2023-11-09 09:45:00	137237		117345		3	0
2794	TTEMDOUBLES-----------8FNL000200----------	D	M	8FNL	000200	1855	2023-11-09 08:00:00	131148	132137	115548	132312	3	1
2794	TTEMSINGLES-----------R32-001300----------	S	M	R32	001300	1662	2023-11-09 05:30:00	135888		133893		3	0
2794	TTEWSINGLES-----------R32-001300----------	S	W	R32	001300	1392	2023-11-09 04:20:00	135049		144628		3	0
2794	TTEMSINGLES-----------R32-000100----------	S	M	R32	000100	2585	2023-11-09 03:10:00	121558		131148		2	3
2794	TTEMSINGLES-----------R32-000800----------	S	M	R32	000800	2569	2023-11-09 04:55:00	132824		105197		3	1
2794	TTEMDOUBLES-----------8FNL000400----------	D	M	8FNL	000400	919	2023-11-09 08:35:00	101820	132824	121558	119588	0	3
2794	TTEWSINGLES-----------R32-001000----------	S	W	R32	001000	2632	2023-11-09 09:10:00	105159		131342		2	3
2794	TTEWSINGLES-----------R32-000800----------	S	W	R32	000800	1341	2023-11-09 10:20:00	123113		131036		0	3
2794	TTEMSINGLES-----------R32-000600----------	S	M	R32	000600	1771	2023-11-09 10:20:00	115396		115546		3	0
2794	TTEWSINGLES-----------R32-000300----------	S	W	R32	000300	2936	2023-11-09 09:45:00	112368		119285		2	3
